id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,dateUTC,timeUTC,alarms
72639,Grootbos,2023/09/01,09:40,0.09,46.71,0.0,0.0,0.0,0.0,6.62,211.39,23.46,105.27,31.01,25.03,34.75,1693568405,2023/09/01,11:40,0x00000000
72640,Grootbos,2023/09/01,09:45,0.09,46.46,0.0,0.0,0.0,0.0,5.18,150.99,23.14,105.26,31.31,25.03,35.06,1693568705,2023/09/01,11:45,0x00000000
72641,Grootbos,2023/09/01,09:50,0.09,45.79,0.0,0.0,0.0,0.0,4.08,146.83,22.92,105.26,31.6,25.05,35.37,1693569005,2023/09/01,11:50,0x00000000
72642,Grootbos,2023/09/01,09:55,0.08,46.72,0.0,0.0,0.0,0.0,8.8,253.16,22.19,105.25,31.92,25.04,35.69,1693569305,2023/09/01,11:55,0x00000000
72643,Grootbos,2023/09/01,10:00,0.08,47.61,0.0,0.0,0.0,0.0,2.61,126.83,22.15,105.26,32.21,25.04,36.0,1693569605,2023/09/01,12:00,0x00000000
72644,Grootbos,2023/09/01,10:05,0.08,47.81,0.0,0.0,0.0,0.0,4.48,179.74,21.73,105.25,32.49,25.05,36.29,1693569905,2023/09/01,12:05,0x00000000
72645,Grootbos,2023/09/01,10:10,0.08,50.11,0.0,0.0,0.0,0.0,3.91,168.26,21.6,105.24,32.76,25.04,36.55,1693570205,2023/09/01,12:10,0x00000000
72646,Grootbos,2023/09/01,10:15,0.08,50.45,0.0,0.0,0.0,0.0,8.11,287.04,21.25,105.24,33.01,25.03,36.8,1693570505,2023/09/01,12:15,0x00000000
72647,Grootbos,2023/09/01,10:20,0.08,51.07,0.0,0.0,0.0,0.0,3.66,160.28,21.23,105.24,33.24,25.04,37.03,1693570805,2023/09/01,12:20,0x00000000
72648,Grootbos,2023/09/01,10:25,0.08,50.79,0.0,0.0,0.0,0.0,8.39,292.67,20.93,105.24,33.47,25.03,37.25,1693571105,2023/09/01,12:25,0x00000000
72649,Grootbos,2023/09/01,10:30,0.08,53.38,0.0,0.0,0.0,0.0,7.59,173.83,20.49,105.24,33.69,25.01,37.45,1693571405,2023/09/01,12:30,0x00000000
72650,Grootbos,2023/09/01,10:35,0.08,52.56,0.0,0.0,0.0,0.0,6.64,184.65,20.57,105.23,33.88,25.01,37.63,1693571705,2023/09/01,12:35,0x00000000
72651,Grootbos,2023/09/01,10:40,0.08,52.54,0.86,0.0,0.0,0.0,4.24,121.08,20.53,105.23,34.06,25.01,37.81,1693572005,2023/09/01,12:40,0x00000000
72652,Grootbos,2023/09/01,10:45,0.08,53.65,0.3,0.0,0.0,0.0,4.35,114.11,20.34,105.21,34.24,25.01,37.99,1693572305,2023/09/01,12:45,0x00000000
72653,Grootbos,2023/09/01,10:50,0.1,54.88,7.03,0.0,0.0,0.0,5.6,191.51,20.49,105.21,34.4,25.01,38.17,1693572605,2023/09/01,12:50,0x00000000
72654,Grootbos,2023/09/01,10:55,0.11,57.49,0.86,0.0,0.0,0.0,5.19,122.67,20.21,105.2,34.57,25.01,38.35,1693572905,2023/09/01,12:55,0x00000000
72655,Grootbos,2023/09/01,11:00,0.12,56.62,5.98,0.0,0.0,0.0,3.4,129.04,20.27,105.2,34.74,25.01,38.53,1693573205,2023/09/01,13:00,0x00000000
72656,Grootbos,2023/09/01,11:05,0.11,56.28,6.34,0.0,0.0,0.0,3.29,133.25,20.17,105.19,34.9,25.01,38.69,1693573505,2023/09/01,13:05,0x00000000
72657,Grootbos,2023/09/01,11:10,0.11,54.44,8.87,0.0,0.0,0.0,2.74,101.09,20.24,105.17,35.05,25.01,38.86,1693573805,2023/09/01,13:10,0x00000000
72658,Grootbos,2023/09/01,11:15,0.13,60.05,7.14,0.0,0.0,0.0,3.11,109.95,20.11,105.17,35.22,25.01,39.02,1693574105,2023/09/01,13:15,0x00000000
72659,Grootbos,2023/09/01,11:20,0.13,58.84,8.45,0.0,0.0,0.0,3.92,109.94,19.99,105.16,35.38,25.0,39.18,1693574405,2023/09/01,13:20,0x00000000
72660,Grootbos,2023/09/01,11:25,0.13,57.87,10.25,0.0,0.0,0.0,3.13,116.06,20.09,105.16,35.53,25.0,39.32,1693574705,2023/09/01,13:25,0x00000000
72661,Grootbos,2023/09/01,11:30,0.13,53.83,13.19,0.0,0.0,0.0,17.96,308.77,19.95,105.16,35.67,25.0,39.46,1693575005,2023/09/01,13:30,0x00000000
72662,Grootbos,2023/09/01,11:35,0.14,59.1,9.62,0.0,0.0,0.0,4.79,144.64,19.98,105.15,35.79,25.0,39.58,1693575305,2023/09/01,13:35,0x00000000
72663,Grootbos,2023/09/01,11:40,0.15,60.4,11.53,0.0,0.0,0.0,3.3,152.63,20.03,105.14,35.9,25.0,39.69,1693575605,2023/09/01,13:40,0x00000000
72664,Grootbos,2023/09/01,11:45,0.15,60.83,9.98,0.0,0.0,0.0,4.16,171.79,20.03,105.12,36.02,24.99,39.8,1693575905,2023/09/01,13:45,0x00000000
72665,Grootbos,2023/09/01,11:50,0.16,59.88,12.46,0.0,0.0,0.0,4.86,208.2,20.04,105.11,36.13,24.99,39.9,1693576205,2023/09/01,13:50,0x00000000
72666,Grootbos,2023/09/01,11:55,0.17,59.52,10.31,0.0,0.0,0.0,6.87,295.71,19.99,105.1,36.24,25.0,40.0,1693576505,2023/09/01,13:55,0x00000000
72667,Grootbos,2023/09/01,12:00,0.17,60.69,9.18,0.0,0.0,0.0,7.94,314.95,19.91,105.1,36.34,25.0,40.09,1693576805,2023/09/01,14:00,0x00000000
72668,Grootbos,2023/09/01,12:05,0.16,61.18,5.99,0.0,0.0,0.0,11.64,267.1,19.73,105.09,36.44,25.0,40.17,1693577105,2023/09/01,14:05,0x00000000
72669,Grootbos,2023/09/01,12:10,0.15,60.0,8.36,0.0,0.0,0.0,6.65,207.32,19.65,105.08,36.53,24.98,40.23,1693577405,2023/09/01,14:10,0x00000000
72670,Grootbos,2023/09/01,12:15,0.14,58.88,7.58,0.0,0.0,0.0,4.81,172.62,19.68,105.08,36.6,24.96,40.29,1693577705,2023/09/01,14:15,0x00000000
72671,Grootbos,2023/09/01,12:20,0.14,57.48,8.2,0.0,0.0,0.0,5.9,193.27,19.61,105.07,36.66,24.96,40.34,1693578005,2023/09/01,14:20,0x00000000
72672,Grootbos,2023/09/01,12:25,0.14,53.45,10.93,0.0,0.0,0.0,11.01,240.15,19.67,105.07,36.72,24.96,40.38,1693578305,2023/09/01,14:25,0x00000000
72673,Grootbos,2023/09/01,12:30,0.14,54.16,11.85,0.0,0.0,0.0,9.88,255.45,19.69,105.07,36.77,24.96,40.42,1693578605,2023/09/01,14:30,0x00000000
72674,Grootbos,2023/09/01,12:35,0.14,52.39,9.39,0.0,0.0,0.0,5.99,220.12,19.58,105.05,36.83,24.96,40.48,1693578905,2023/09/01,14:35,0x00000000
72675,Grootbos,2023/09/01,12:40,0.14,55.4,10.21,0.0,0.0,0.0,4.07,176.56,19.55,105.05,36.91,24.96,40.56,1693579205,2023/09/01,14:40,0x00000000
72676,Grootbos,2023/09/01,12:45,0.14,51.3,11.68,0.0,0.0,0.0,4.69,191.8,19.65,105.04,36.98,24.96,40.63,1693579505,2023/09/01,14:45,0x00000000
72677,Grootbos,2023/09/01,12:50,0.14,53.06,9.92,0.0,0.0,0.0,3.24,133.6,19.57,105.03,37.05,24.97,40.7,1693579805,2023/09/01,14:50,0x00000000
72678,Grootbos,2023/09/01,12:55,0.15,48.89,13.23,0.0,0.0,0.0,15.42,344.94,19.5,105.02,37.12,24.97,40.78,1693580105,2023/09/01,14:55,0x00000000
72679,Grootbos,2023/09/01,13:00,0.14,49.88,13.06,0.0,0.0,0.0,5.73,214.19,19.6,105.0,37.2,24.97,40.86,1693580405,2023/09/01,15:00,0x00000000
72680,Grootbos,2023/09/01,13:05,0.14,51.11,11.98,0.0,0.0,0.0,3.22,156.49,19.55,104.99,37.27,24.98,40.93,1693580705,2023/09/01,15:05,0x00000000
72681,Grootbos,2023/09/01,13:10,0.15,49.1,13.98,2.53,0.0,0.0,5.92,288.11,19.69,104.99,37.36,24.98,41.02,1693581005,2023/09/01,15:10,0x00000000
72682,Grootbos,2023/09/01,13:15,0.16,49.23,9.12,0.0,0.0,0.0,5.13,270.67,19.63,104.97,37.44,25.0,41.1,1693581305,2023/09/01,15:15,0x00000000
72683,Grootbos,2023/09/01,13:20,0.15,50.39,8.41,0.0,0.0,0.0,3.37,196.15,19.48,104.97,37.54,25.0,41.2,1693581605,2023/09/01,15:20,0x00000000
72684,Grootbos,2023/09/01,13:25,0.15,51.52,9.65,0.0,0.0,0.0,2.62,125.62,19.44,104.97,37.63,25.0,41.29,1693581905,2023/09/01,15:25,0x00000000
72685,Grootbos,2023/09/01,13:30,0.16,53.62,3.82,0.0,0.0,0.0,3.45,147.05,19.31,104.97,37.73,25.0,41.39,1693582205,2023/09/01,15:30,0x00000000
72686,Grootbos,2023/09/01,13:35,0.16,52.11,10.25,0.0,0.0,0.0,5.74,255.36,19.34,104.96,37.81,24.99,41.46,1693582505,2023/09/01,15:35,0x00000000
72687,Grootbos,2023/09/01,13:40,0.15,52.35,7.42,0.0,0.0,0.0,2.62,134.57,19.19,104.95,37.89,24.99,41.54,1693582805,2023/09/01,15:40,0x00000000
72688,Grootbos,2023/09/01,13:45,0.15,54.88,4.21,0.0,0.0,0.0,7.25,197.52,19.02,104.93,37.98,24.99,41.6,1693583105,2023/09/01,15:45,0x00000000
72689,Grootbos,2023/09/01,13:50,0.15,55.42,3.27,0.0,0.0,0.0,1.78,63.7,18.78,104.92,38.06,24.97,41.67,1693583405,2023/09/01,15:50,0x00000000
72690,Grootbos,2023/09/01,13:55,0.15,57.23,9.02,0.0,0.0,0.0,2.69,73.41,18.9,104.91,38.12,24.96,41.73,1693583705,2023/09/01,15:55,0x00000000
72691,Grootbos,2023/09/01,14:00,0.16,56.47,8.24,0.0,0.0,0.0,3.88,129.56,18.89,104.91,38.19,24.96,41.78,1693584005,2023/09/01,16:00,0x00000000
72692,Grootbos,2023/09/01,14:05,0.16,51.17,12.08,0.0,0.0,0.0,5.14,220.1,19.05,104.91,38.23,24.95,41.83,1693584305,2023/09/01,16:05,0x00000000
72693,Grootbos,2023/09/01,14:10,0.16,56.7,8.31,0.0,0.0,0.0,3.73,153.97,18.82,104.91,38.27,24.95,41.86,1693584605,2023/09/01,16:10,0x00000000
72694,Grootbos,2023/09/01,14:15,0.16,49.18,11.07,0.0,0.0,0.0,10.12,244.82,18.94,104.89,38.3,24.94,41.88,1693584905,2023/09/01,16:15,0x00000000
72695,Grootbos,2023/09/01,14:20,0.16,52.42,9.98,0.0,0.0,0.0,3.72,105.76,18.81,104.89,38.32,24.93,41.88,1693585205,2023/09/01,16:20,0x00000000
72696,Grootbos,2023/09/01,14:25,0.17,51.39,8.61,0.0,0.0,0.0,4.08,111.92,18.67,104.88,38.33,24.92,41.88,1693585505,2023/09/01,16:25,0x00000000
72697,Grootbos,2023/09/01,14:30,0.17,56.52,5.43,0.0,0.0,0.0,2.9,110.52,18.71,104.89,38.35,24.92,41.9,1693585805,2023/09/01,16:30,0x00000000
72698,Grootbos,2023/09/01,14:35,0.17,55.97,8.19,0.0,0.0,0.0,13.11,211.87,18.69,104.89,38.37,24.91,41.91,1693586105,2023/09/01,16:35,0x00000000
72699,Grootbos,2023/09/01,14:40,0.18,54.86,10.45,0.0,0.0,0.0,3.54,129.61,18.74,104.88,38.38,24.91,41.92,1693586405,2023/09/01,16:40,0x00000000
72700,Grootbos,2023/09/01,14:45,0.19,58.09,10.62,0.0,0.0,0.0,7.03,246.8,18.75,104.89,38.39,24.92,41.94,1693586705,2023/09/01,16:45,0x00000000
72701,Grootbos,2023/09/01,14:50,0.19,59.94,9.39,0.0,0.0,0.0,6.33,260.62,18.73,104.89,38.4,24.93,41.95,1693587005,2023/09/01,16:50,0x00000000
72702,Grootbos,2023/09/01,14:55,0.19,61.26,10.36,0.0,0.0,0.0,4.41,169.78,18.73,104.89,38.41,24.93,41.94,1693587305,2023/09/01,16:55,0x00000000
72703,Grootbos,2023/09/01,15:00,0.19,63.12,9.65,0.0,0.0,0.0,3.05,144.07,18.68,104.89,38.4,24.92,41.92,1693587605,2023/09/01,17:00,0x00000000
72704,Grootbos,2023/09/01,15:05,0.19,61.38,6.5,0.0,0.0,0.0,4.17,134.36,18.52,104.88,38.4,24.91,41.91,1693587905,2023/09/01,17:05,0x00000000
72705,Grootbos,2023/09/01,15:10,0.19,61.55,10.1,0.0,0.0,0.0,4.08,147.86,18.51,104.88,38.39,24.91,41.9,1693588205,2023/09/01,17:10,0x00000000
72706,Grootbos,2023/09/01,15:15,0.19,60.37,9.63,0.0,0.0,0.0,3.66,132.19,18.59,104.87,38.38,24.92,41.87,1693588505,2023/09/01,17:15,0x00000000
72707,Grootbos,2023/09/01,15:20,0.18,62.78,8.53,0.0,0.0,0.0,3.0,88.3,18.48,104.87,38.37,24.9,41.84,1693588805,2023/09/01,17:20,0x00000000
72708,Grootbos,2023/09/01,15:25,0.18,63.28,7.8,0.0,0.0,0.0,4.1,98.51,18.47,104.86,38.36,24.88,41.81,1693589105,2023/09/01,17:25,0x00000000
72709,Grootbos,2023/09/01,15:30,0.18,62.52,9.44,0.0,0.0,0.0,3.56,84.1,18.37,104.87,38.33,24.86,41.77,1693589405,2023/09/01,17:30,0x00000000
72710,Grootbos,2023/09/01,15:35,0.18,59.14,13.08,0.0,0.0,0.0,5.89,156.43,18.38,104.87,38.28,24.85,41.71,1693589705,2023/09/01,17:35,0x00000000
72711,Grootbos,2023/09/01,15:40,0.18,52.67,16.26,7.86,0.0,0.0,3.07,101.49,18.58,104.86,38.23,24.85,41.67,1693590005,2023/09/01,17:40,0x00000000
72712,Grootbos,2023/09/01,15:45,0.19,52.35,15.6,17.88,0.0,0.0,4.65,216.19,18.79,104.86,38.19,24.87,41.62,1693590305,2023/09/01,17:45,0x00000000
72713,Grootbos,2023/09/01,15:50,0.19,59.28,9.09,3.28,0.0,0.0,3.13,79.8,18.57,104.85,38.17,24.88,41.6,1693590605,2023/09/01,17:50,0x00000000
72714,Grootbos,2023/09/01,15:55,0.19,55.51,14.28,5.3,0.0,0.0,3.58,111.3,18.57,104.85,38.16,24.87,41.58,1693590905,2023/09/01,17:55,0x00000000
72715,Grootbos,2023/09/01,16:00,0.19,57.64,10.21,1.77,0.0,0.0,3.86,137.63,18.56,104.85,38.12,24.86,41.54,1693591205,2023/09/01,18:00,0x00000000
72716,Grootbos,2023/09/01,16:05,0.19,60.33,11.13,1.84,0.0,0.0,6.76,140.18,18.48,104.84,38.08,24.86,41.49,1693591505,2023/09/01,18:05,0x00000000
72717,Grootbos,2023/09/01,16:10,0.18,57.31,13.35,8.6,0.0,0.0,2.81,98.06,18.62,104.84,38.04,24.84,41.43,1693591805,2023/09/01,18:10,0x00000000
72718,Grootbos,2023/09/01,16:15,0.18,59.58,10.94,1.09,0.0,0.0,4.82,144.26,18.52,104.83,37.97,24.83,41.35,1693592105,2023/09/01,18:15,0x00000000
72719,Grootbos,2023/09/01,16:20,0.18,57.13,14.34,7.21,0.0,0.0,3.41,112.03,18.59,104.84,37.89,24.81,41.25,1693592405,2023/09/01,18:20,0x00000000
72720,Grootbos,2023/09/01,16:25,0.18,50.87,17.77,12.84,0.0,0.0,9.98,235.07,18.7,104.84,37.78,24.81,41.12,1693592705,2023/09/01,18:25,0x00000000
72721,Grootbos,2023/09/01,16:30,0.19,48.62,20.42,11.76,0.0,0.0,5.83,205.06,18.65,104.84,37.68,24.82,41.01,1693593005,2023/09/01,18:30,0x00000000
72722,Grootbos,2023/09/01,16:35,0.2,44.06,23.82,14.93,0.0,0.0,18.35,393.36,18.71,104.84,37.58,24.8,40.9,1693593305,2023/09/01,18:35,0x00000000
72723,Grootbos,2023/09/01,16:40,0.19,46.1,21.28,9.46,0.0,0.0,8.96,203.31,18.63,104.84,37.48,24.79,40.8,1693593605,2023/09/01,18:40,0x00000000
72724,Grootbos,2023/09/01,16:45,0.2,47.83,20.79,14.47,0.0,0.0,5.66,230.52,18.76,104.84,37.36,24.79,40.66,1693593905,2023/09/01,18:45,0x00000000
72725,Grootbos,2023/09/01,16:50,0.2,47.89,20.17,21.06,0.0,0.0,21.03,546.8,18.88,104.83,37.23,24.78,40.51,1693594205,2023/09/01,18:50,0x00000000
72726,Grootbos,2023/09/01,16:55,0.21,44.77,22.06,21.85,0.0,0.0,18.18,512.63,18.95,104.83,37.09,24.77,40.34,1693594505,2023/09/01,18:55,0x00000000
72727,Grootbos,2023/09/01,17:00,0.21,43.57,24.39,19.55,0.0,0.0,8.33,293.18,18.92,104.83,36.94,24.77,40.17,1693594805,2023/09/01,19:00,0x00000000
72728,Grootbos,2023/09/01,17:05,0.21,48.91,18.96,25.19,0.0,0.0,4.86,164.07,19.1,104.83,36.77,24.77,39.98,1693595105,2023/09/01,19:05,0x00000000
72729,Grootbos,2023/09/01,17:10,0.22,39.3,26.09,26.02,0.0,0.0,12.58,362.72,19.14,104.85,36.59,24.77,39.79,1693595405,2023/09/01,19:10,0x00000000
72730,Grootbos,2023/09/01,17:15,0.22,50.62,18.22,18.16,0.0,0.0,4.42,158.54,19.07,104.85,36.4,24.76,39.56,1693595705,2023/09/01,19:15,0x00000000
72731,Grootbos,2023/09/01,17:20,0.22,47.52,20.59,29.26,0.0,0.0,13.39,374.18,19.29,104.86,36.17,24.73,39.3,1693596005,2023/09/01,19:20,0x00000000
72732,Grootbos,2023/09/01,17:25,0.21,43.42,21.44,27.49,0.0,0.0,10.88,317.31,19.38,104.87,35.91,24.72,39.01,1693596305,2023/09/01,19:25,0x00000000
72733,Grootbos,2023/09/01,17:30,0.23,33.72,30.34,37.48,0.0,0.0,16.89,459.5,19.56,104.86,35.63,24.71,38.71,1693596605,2023/09/01,19:30,0x00000000
72734,Grootbos,2023/09/01,17:35,0.22,35.98,28.24,41.09,0.0,0.0,9.96,315.65,19.77,104.86,35.35,24.7,38.42,1693596905,2023/09/01,19:35,0x00000000
72735,Grootbos,2023/09/01,17:40,0.22,39.56,26.41,44.08,0.0,0.0,10.81,292.51,19.97,104.88,35.06,24.69,38.1,1693597205,2023/09/01,19:40,0x00000000
72736,Grootbos,2023/09/01,17:45,0.22,36.66,25.17,46.06,0.0,0.0,8.2,316.42,20.17,104.88,34.76,24.69,37.79,1693597505,2023/09/01,19:45,0x00000000
72737,Grootbos,2023/09/01,17:50,0.22,37.41,22.65,41.26,0.0,0.0,6.72,363.82,20.22,104.87,34.43,24.68,37.46,1693597805,2023/09/01,19:50,0x00000000
72738,Grootbos,2023/09/01,17:55,0.21,38.57,23.68,43.48,0.0,0.0,5.98,282.46,20.36,104.87,34.08,24.68,37.1,1693598105,2023/09/01,19:55,0x00000000
72739,Grootbos,2023/09/01,18:00,0.21,35.39,25.92,47.71,0.0,0.0,5.59,299.36,20.59,104.88,33.73,24.67,36.72,1693598405,2023/09/01,20:00,0x00000000
72740,Grootbos,2023/09/01,18:05,0.21,35.27,27.07,52.23,0.0,0.0,7.9,442.0,20.82,104.88,33.35,24.66,36.34,1693598705,2023/09/01,20:05,0x00000000
72741,Grootbos,2023/09/01,18:10,0.22,29.45,33.03,66.2,0.0,0.0,10.94,473.54,21.33,104.89,32.97,24.66,35.95,1693599005,2023/09/01,20:10,0x00000000
72742,Grootbos,2023/09/01,18:15,0.22,29.29,29.48,60.31,0.0,0.0,9.55,395.72,21.44,104.89,32.59,24.66,35.56,1693599305,2023/09/01,20:15,0x00000000
72743,Grootbos,2023/09/01,18:20,0.22,29.96,28.98,58.79,0.0,0.0,8.6,411.17,21.58,104.89,32.22,24.66,35.17,1693599605,2023/09/01,20:20,0x00000000
72744,Grootbos,2023/09/01,18:25,0.22,27.29,33.59,68.08,0.0,0.0,12.55,572.22,21.97,104.89,31.84,24.66,34.78,1693599905,2023/09/01,20:25,0x00000000
72745,Grootbos,2023/09/01,18:30,0.24,26.26,34.87,73.84,0.0,0.0,11.58,544.97,22.41,104.88,31.48,24.66,34.42,1693600205,2023/09/01,20:30,0x00000000
72746,Grootbos,2023/09/01,18:35,0.24,29.82,32.43,69.7,0.0,0.0,7.51,270.36,22.57,104.9,31.13,24.67,34.06,1693600505,2023/09/01,20:35,0x00000000
72747,Grootbos,2023/09/01,18:40,0.24,31.11,32.18,69.76,0.0,0.0,6.05,211.88,22.82,104.91,30.79,24.68,33.72,1693600805,2023/09/01,20:40,0x00000000
72748,Grootbos,2023/09/01,18:45,0.24,33.06,32.62,70.83,0.0,0.0,5.86,196.6,23.09,104.91,30.46,24.69,33.39,1693601105,2023/09/01,20:45,0x00000000
72749,Grootbos,2023/09/01,18:50,0.24,33.6,35.19,74.68,0.0,0.0,6.42,265.3,23.42,104.92,30.15,24.71,33.08,1693601405,2023/09/01,20:50,0x00000000
72750,Grootbos,2023/09/01,18:55,0.25,27.25,43.57,97.97,0.0,0.0,20.83,1305.8,24.28,104.92,29.87,24.72,32.8,1693601705,2023/09/01,20:55,0x00000000
72751,Grootbos,2023/09/01,19:00,0.26,28.41,36.79,91.5,0.0,0.0,21.01,1288.02,24.58,104.92,29.6,24.74,32.55,1693602005,2023/09/01,21:00,0x00000000
72752,Grootbos,2023/09/01,19:05,0.26,32.08,30.45,76.42,0.0,0.0,12.79,767.24,24.54,104.93,29.35,24.74,32.3,1693602305,2023/09/01,21:05,0x00000000
72753,Grootbos,2023/09/01,19:10,0.26,32.46,29.82,73.37,0.0,0.0,12.46,743.45,24.72,104.94,29.11,24.75,32.07,1693602605,2023/09/01,21:10,0x00000000
72754,Grootbos,2023/09/01,19:15,0.26,38.16,23.16,61.12,0.0,0.0,9.74,512.99,24.68,104.94,28.89,24.76,31.85,1693602905,2023/09/01,21:15,0x00000000
72755,Grootbos,2023/09/01,19:20,0.25,42.08,19.76,48.15,0.0,0.0,2.62,74.93,24.48,104.94,28.68,24.76,31.64,1693603205,2023/09/01,21:20,0x00000000
72756,Grootbos,2023/09/01,19:25,0.24,39.05,26.92,59.52,0.0,0.0,6.17,279.85,24.87,104.95,28.47,24.77,31.46,1693603505,2023/09/01,21:25,0x00000000
72757,Grootbos,2023/09/01,19:30,0.25,35.9,29.48,65.99,0.0,0.0,12.25,782.92,25.32,104.95,28.28,24.78,31.27,1693603805,2023/09/01,21:30,0x00000000
72758,Grootbos,2023/09/01,19:35,0.25,38.17,23.33,54.51,0.0,0.0,7.24,382.83,25.32,104.95,28.1,24.79,31.09,1693604105,2023/09/01,21:35,0x00000000
72759,Grootbos,2023/09/01,19:40,0.24,40.79,18.55,42.42,0.0,0.0,2.77,108.93,25.12,104.95,27.93,24.8,30.91,1693604405,2023/09/01,21:40,0x00000000
72760,Grootbos,2023/09/01,19:45,0.24,41.08,23.25,46.77,0.0,0.0,3.78,159.17,25.32,104.94,27.76,24.8,30.74,1693604705,2023/09/01,21:45,0x00000000
72761,Grootbos,2023/09/01,19:50,0.25,38.74,29.77,62.6,0.0,0.0,6.33,380.03,25.92,104.95,27.62,24.81,30.58,1693605005,2023/09/01,21:50,0x00000000
72762,Grootbos,2023/09/01,19:55,0.25,39.38,26.85,59.05,0.0,0.0,6.43,375.47,26.17,104.96,27.49,24.82,30.45,1693605305,2023/09/01,21:55,0x00000000
72763,Grootbos,2023/09/01,20:00,0.26,42.05,22.64,53.29,0.0,0.0,5.82,322.22,26.21,104.98,27.37,24.82,30.34,1693605605,2023/09/01,22:00,0x00000000
72764,Grootbos,2023/09/01,20:05,0.26,46.35,16.84,40.89,0.0,0.0,3.71,155.15,26.04,104.99,27.27,24.83,30.24,1693605905,2023/09/01,22:05,0x00000000
72765,Grootbos,2023/09/01,20:10,0.25,49.53,15.32,34.1,0.0,0.0,2.73,82.18,25.94,105.0,27.18,24.84,30.16,1693606205,2023/09/01,22:10,0x00000000
72766,Grootbos,2023/09/01,20:15,0.26,49.47,17.53,35.94,0.0,0.0,3.64,133.03,26.1,105.0,27.11,24.85,30.07,1693606505,2023/09/01,22:15,0x00000000
72767,Grootbos,2023/09/01,20:20,0.26,45.37,21.93,45.18,0.0,0.0,5.0,268.9,26.47,105.0,27.05,24.85,30.02,1693606805,2023/09/01,22:20,0x00000000
72768,Grootbos,2023/09/01,20:25,0.26,47.13,18.68,42.62,0.0,0.0,3.71,162.03,26.59,105.0,27.0,24.85,29.97,1693607105,2023/09/01,22:25,0x00000000
72769,Grootbos,2023/09/01,20:30,0.26,45.84,19.28,41.25,0.0,0.0,3.23,137.16,26.7,105.01,26.95,24.86,29.93,1693607405,2023/09/01,22:30,0x00000000
72770,Grootbos,2023/09/01,20:35,0.26,46.83,16.16,33.74,0.0,0.0,2.44,95.39,26.65,105.01,26.9,24.87,29.88,1693607705,2023/09/01,22:35,0x00000000
72771,Grootbos,2023/09/01,20:40,0.26,49.49,11.97,28.38,0.0,0.0,2.19,77.78,26.59,105.01,26.86,24.87,29.84,1693608005,2023/09/01,22:40,0x00000000
