id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,dateUTC,timeUTC,alarms
71754,Grootbos,2023/08/29,07:55,0.33,31.09,11.53,8.77,0.0,0.0,7.96,268.28,36.77,106.49,20.69,24.98,24.38,1693302905,2023/08/29,09:55,0x00000000
71755,Grootbos,2023/08/29,08:00,0.33,34.73,1.37,1.74,0.0,0.0,3.27,94.02,36.35,106.5,21.09,24.98,24.83,1693303205,2023/08/29,10:00,0x00000000
71756,Grootbos,2023/08/29,08:05,0.33,30.53,1.54,1.23,0.0,0.0,3.39,97.79,36.2,106.5,21.5,25.0,25.27,1693303505,2023/08/29,10:05,0x00000000
71757,Grootbos,2023/08/29,08:10,0.33,32.3,1.03,0.0,0.0,0.0,7.83,208.11,35.94,106.5,21.92,25.01,25.73,1693303805,2023/08/29,10:10,0x00000000
71758,Grootbos,2023/08/29,08:15,0.34,32.75,3.81,0.93,0.0,0.0,8.15,197.04,35.98,106.5,22.35,25.02,26.19,1693304105,2023/08/29,10:15,0x00000000
71759,Grootbos,2023/08/29,08:20,0.34,36.95,0.83,0.0,0.0,0.0,9.45,337.69,35.74,106.52,22.79,25.03,26.67,1693304405,2023/08/29,10:20,0x00000000
71760,Grootbos,2023/08/29,08:25,0.34,36.63,0.0,0.0,0.0,0.0,40.45,1224.03,35.39,106.52,23.24,25.04,27.14,1693304705,2023/08/29,10:25,0x00000000
71761,Grootbos,2023/08/29,08:30,0.33,36.1,0.0,0.0,0.0,0.0,9.39,236.92,34.51,106.52,23.69,25.05,27.62,1693305005,2023/08/29,10:30,0x00000000
71762,Grootbos,2023/08/29,08:35,0.32,36.2,0.0,0.0,0.0,0.0,25.32,750.43,33.84,106.54,24.16,25.06,28.11,1693305305,2023/08/29,10:35,0x00000000
71763,Grootbos,2023/08/29,08:40,0.31,33.91,0.0,0.0,0.0,0.0,3.21,156.49,32.67,106.54,24.63,25.07,28.61,1693305605,2023/08/29,10:40,0x00000000
71764,Grootbos,2023/08/29,08:45,0.3,36.82,0.0,0.0,0.0,0.0,2.38,136.58,32.3,106.55,25.1,25.06,29.07,1693305905,2023/08/29,10:45,0x00000000
71765,Grootbos,2023/08/29,08:50,0.29,37.12,0.0,0.0,0.0,0.0,2.47,128.0,31.49,106.56,25.53,25.06,29.49,1693306205,2023/08/29,10:50,0x00000000
71766,Grootbos,2023/08/29,08:55,0.28,37.01,0.0,0.0,0.0,0.0,1.81,65.35,31.09,106.56,25.93,25.05,29.87,1693306505,2023/08/29,10:55,0x00000000
71767,Grootbos,2023/08/29,09:00,0.28,40.57,0.0,0.0,0.0,0.0,1.69,73.76,30.91,106.54,26.29,25.05,30.23,1693306805,2023/08/29,11:00,0x00000000
71768,Grootbos,2023/08/29,09:05,0.27,44.36,0.0,0.0,0.0,0.0,1.78,62.48,30.88,106.53,26.64,25.04,30.56,1693307105,2023/08/29,11:05,0x00000000
71769,Grootbos,2023/08/29,09:10,0.27,44.59,0.0,0.0,0.0,0.0,1.96,75.08,30.53,106.54,26.95,25.03,30.87,1693307405,2023/08/29,11:10,0x00000000
71770,Grootbos,2023/08/29,09:15,0.26,45.05,0.0,0.0,0.0,0.0,1.84,63.8,30.34,106.55,27.23,25.02,31.14,1693307705,2023/08/29,11:15,0x00000000
71771,Grootbos,2023/08/29,09:20,0.26,45.29,0.0,0.0,0.0,0.0,1.91,97.44,30.08,106.56,27.51,25.02,31.41,1693308005,2023/08/29,11:20,0x00000000
71772,Grootbos,2023/08/29,09:25,0.25,47.18,0.0,0.0,0.0,0.0,2.34,68.87,29.65,106.57,27.77,25.02,31.67,1693308305,2023/08/29,11:25,0x00000000
71773,Grootbos,2023/08/29,09:30,0.25,48.42,0.0,0.0,0.0,0.0,2.21,77.32,29.42,106.55,28.03,25.01,31.93,1693308605,2023/08/29,11:30,0x00000000
71774,Grootbos,2023/08/29,09:35,0.25,50.1,0.0,0.0,0.0,0.0,1.99,61.5,29.21,106.54,28.27,25.01,32.17,1693308905,2023/08/29,11:35,0x00000000
71775,Grootbos,2023/08/29,09:40,0.25,49.87,0.0,0.0,0.0,0.0,6.27,186.26,29.05,106.54,28.52,25.0,32.42,1693309205,2023/08/29,11:40,0x00000000
71776,Grootbos,2023/08/29,09:45,0.25,50.68,0.0,0.0,0.0,0.0,3.16,97.91,28.91,106.55,28.76,25.01,32.66,1693309505,2023/08/29,11:45,0x00000000
71777,Grootbos,2023/08/29,09:50,0.25,51.67,0.0,0.0,0.0,0.0,2.91,98.83,28.5,106.54,29.03,25.02,32.93,1693309805,2023/08/29,11:50,0x00000000
71778,Grootbos,2023/08/29,09:55,0.26,49.71,0.0,0.0,0.0,0.0,2.54,66.83,28.34,106.53,29.29,25.02,33.21,1693310105,2023/08/29,11:55,0x00000000
71779,Grootbos,2023/08/29,10:00,0.25,57.09,0.0,0.0,0.0,0.0,2.44,84.87,27.76,106.53,29.55,25.0,33.49,1693310405,2023/08/29,12:00,0x00000000
71780,Grootbos,2023/08/29,10:05,0.25,57.28,0.0,0.0,0.0,0.0,2.44,85.48,27.73,106.54,29.8,25.0,33.74,1693310705,2023/08/29,12:05,0x00000000
71781,Grootbos,2023/08/29,10:10,0.25,50.85,0.0,0.0,0.0,0.0,2.44,115.51,27.2,106.54,30.04,25.01,33.98,1693311005,2023/08/29,12:10,0x00000000
71782,Grootbos,2023/08/29,10:15,0.25,49.32,0.0,0.0,0.0,0.0,10.06,319.25,26.67,106.54,30.27,25.01,34.2,1693311305,2023/08/29,12:15,0x00000000
71783,Grootbos,2023/08/29,10:20,0.23,49.49,0.0,0.0,0.0,0.0,7.53,367.5,26.1,106.53,30.49,25.01,34.41,1693311605,2023/08/29,12:20,0x00000000
71784,Grootbos,2023/08/29,10:25,0.23,50.06,0.0,0.0,0.0,0.0,3.6,149.62,26.19,106.53,30.71,25.0,34.61,1693311905,2023/08/29,12:25,0x00000000
71785,Grootbos,2023/08/29,10:30,0.22,45.91,0.0,0.0,0.0,0.0,2.64,121.4,25.63,106.51,30.91,25.01,34.81,1693312205,2023/08/29,12:30,0x00000000
71786,Grootbos,2023/08/29,10:35,0.22,50.74,0.66,0.0,0.0,0.0,3.05,133.43,25.7,106.51,31.12,25.01,35.02,1693312505,2023/08/29,12:35,0x00000000
71787,Grootbos,2023/08/29,10:40,0.24,46.29,0.0,0.0,0.0,0.0,3.54,116.93,25.82,106.5,31.36,25.02,35.28,1693312805,2023/08/29,12:40,0x00000000
71788,Grootbos,2023/08/29,10:45,0.23,50.9,0.0,0.0,0.0,0.0,14.73,461.85,25.07,106.5,31.6,25.01,35.53,1693313105,2023/08/29,12:45,0x00000000
71789,Grootbos,2023/08/29,10:50,0.23,46.6,0.0,0.0,0.0,0.0,3.76,129.35,24.94,106.51,31.83,25.01,35.77,1693313405,2023/08/29,12:50,0x00000000
71790,Grootbos,2023/08/29,10:55,0.23,50.03,0.0,0.0,0.0,0.0,14.16,533.8,24.57,106.49,32.06,25.01,36.0,1693313705,2023/08/29,12:55,0x00000000
71791,Grootbos,2023/08/29,11:00,0.22,47.55,0.0,0.0,0.0,0.0,11.87,429.53,24.04,106.46,32.24,25.0,36.17,1693314005,2023/08/29,13:00,0x00000000
71792,Grootbos,2023/08/29,11:05,0.21,53.32,0.0,0.0,0.0,0.0,2.86,162.8,23.92,106.46,32.39,25.0,36.3,1693314305,2023/08/29,13:05,0x00000000
71793,Grootbos,2023/08/29,11:10,0.21,50.33,0.0,0.0,0.0,0.0,6.66,206.14,23.77,106.45,32.54,24.98,36.42,1693314605,2023/08/29,13:10,0x00000000
71794,Grootbos,2023/08/29,11:15,0.21,46.89,0.0,0.0,0.0,0.0,17.05,609.72,23.39,106.45,32.7,24.99,36.58,1693314905,2023/08/29,13:15,0x00000000
71795,Grootbos,2023/08/29,11:20,0.19,49.74,0.0,0.0,0.0,0.0,2.34,152.54,22.74,106.45,32.85,24.98,36.73,1693315205,2023/08/29,13:20,0x00000000
71796,Grootbos,2023/08/29,11:25,0.2,46.54,0.0,0.0,0.0,0.0,12.11,409.5,23.06,106.44,33.0,24.98,36.87,1693315505,2023/08/29,13:25,0x00000000
71797,Grootbos,2023/08/29,11:30,0.2,48.07,10.72,0.0,0.0,0.0,5.04,217.69,23.58,106.43,33.14,24.98,37.0,1693315805,2023/08/29,13:30,0x00000000
71798,Grootbos,2023/08/29,11:35,0.21,46.84,0.0,0.0,0.0,0.0,7.0,213.47,22.98,106.43,33.3,24.97,37.15,1693316105,2023/08/29,13:35,0x00000000
71799,Grootbos,2023/08/29,11:40,0.2,46.69,1.37,0.0,0.0,0.0,3.68,163.38,22.9,106.42,33.44,24.97,37.3,1693316405,2023/08/29,13:40,0x00000000
71800,Grootbos,2023/08/29,11:45,0.2,44.03,0.0,0.0,0.0,0.0,16.85,567.25,22.05,106.41,33.59,24.98,37.41,1693316705,2023/08/29,13:45,0x00000000
71801,Grootbos,2023/08/29,11:50,0.19,45.98,0.0,0.0,0.0,0.0,6.78,232.1,22.06,106.41,33.7,24.97,37.52,1693317005,2023/08/29,13:50,0x00000000
71802,Grootbos,2023/08/29,11:55,0.18,43.79,0.0,0.0,0.0,0.0,13.51,545.11,21.55,106.39,33.8,24.96,37.6,1693317305,2023/08/29,13:55,0x00000000
71803,Grootbos,2023/08/29,12:00,0.18,44.56,0.0,0.0,0.0,0.0,3.21,103.4,21.51,106.38,33.89,24.95,37.67,1693317605,2023/08/29,14:00,0x00000000
71804,Grootbos,2023/08/29,12:05,0.17,43.94,0.0,0.0,0.0,0.0,2.3,123.59,21.22,106.37,33.98,24.93,37.76,1693317905,2023/08/29,14:05,0x00000000
71805,Grootbos,2023/08/29,12:10,0.18,47.04,0.0,0.0,0.0,0.0,5.68,188.75,21.24,106.36,34.07,24.94,37.84,1693318205,2023/08/29,14:10,0x00000000
71806,Grootbos,2023/08/29,12:15,0.18,46.67,0.0,0.0,0.0,0.0,2.37,106.57,20.97,106.34,34.15,24.94,37.92,1693318505,2023/08/29,14:15,0x00000000
71807,Grootbos,2023/08/29,12:20,0.17,46.41,0.0,0.0,0.0,0.0,1.85,85.29,20.86,106.34,34.22,24.93,37.99,1693318805,2023/08/29,14:20,0x00000000
71808,Grootbos,2023/08/29,12:25,0.18,42.87,5.49,0.0,0.0,0.0,3.17,200.58,20.96,106.33,34.29,24.94,38.05,1693319105,2023/08/29,14:25,0x00000000
71809,Grootbos,2023/08/29,12:30,0.19,43.6,6.37,0.0,0.0,0.0,3.65,155.96,20.69,106.33,34.34,24.95,38.09,1693319405,2023/08/29,14:30,0x00000000
71810,Grootbos,2023/08/29,12:35,0.19,43.34,4.61,0.0,0.0,0.0,1.73,88.23,20.72,106.32,34.41,24.95,38.13,1693319705,2023/08/29,14:35,0x00000000
71811,Grootbos,2023/08/29,12:40,0.19,46.34,4.92,0.0,0.0,0.0,2.27,119.08,20.72,106.3,34.47,24.95,38.2,1693320005,2023/08/29,14:40,0x00000000
71812,Grootbos,2023/08/29,12:45,0.2,45.09,3.58,0.0,0.0,0.0,2.24,110.2,20.55,106.29,34.54,24.95,38.28,1693320305,2023/08/29,14:45,0x00000000
71813,Grootbos,2023/08/29,12:50,0.2,45.55,4.07,0.0,0.0,0.0,2.45,135.99,20.56,106.28,34.62,24.94,38.35,1693320605,2023/08/29,14:50,0x00000000
71814,Grootbos,2023/08/29,12:55,0.2,44.09,7.22,0.0,0.0,0.0,2.81,131.55,20.74,106.28,34.68,24.93,38.41,1693320905,2023/08/29,14:55,0x00000000
71815,Grootbos,2023/08/29,13:00,0.2,47.24,2.5,0.0,0.0,0.0,1.98,76.08,20.31,106.27,34.74,24.92,38.46,1693321205,2023/08/29,15:00,0x00000000
71816,Grootbos,2023/08/29,13:05,0.2,45.56,0.99,0.0,0.0,0.0,1.63,88.52,20.2,106.26,34.79,24.91,38.51,1693321505,2023/08/29,15:05,0x00000000
71817,Grootbos,2023/08/29,13:10,0.19,47.27,7.36,0.0,0.0,0.0,2.63,181.41,20.23,106.24,34.83,24.93,38.56,1693321805,2023/08/29,15:10,0x00000000
71818,Grootbos,2023/08/29,13:15,0.21,46.74,7.79,0.0,0.0,0.0,2.38,110.91,20.47,106.24,34.91,24.94,38.63,1693322105,2023/08/29,15:15,0x00000000
71819,Grootbos,2023/08/29,13:20,0.2,46.5,11.21,0.0,0.0,0.0,2.08,92.51,20.4,106.23,34.98,24.94,38.71,1693322405,2023/08/29,15:20,0x00000000
71820,Grootbos,2023/08/29,13:25,0.21,44.74,7.31,0.0,0.0,0.0,1.99,103.27,20.45,106.23,35.09,24.95,38.82,1693322705,2023/08/29,15:25,0x00000000
71821,Grootbos,2023/08/29,13:30,0.21,48.07,0.0,0.0,0.0,0.0,1.74,89.65,19.95,106.22,35.2,24.95,38.94,1693323005,2023/08/29,15:30,0x00000000
71822,Grootbos,2023/08/29,13:35,0.2,49.33,2.11,0.0,0.0,0.0,1.9,129.75,19.69,106.2,35.3,24.96,39.05,1693323305,2023/08/29,15:35,0x00000000
71823,Grootbos,2023/08/29,13:40,0.2,49.44,7.88,0.0,0.0,0.0,2.18,121.92,20.07,106.18,35.4,24.96,39.13,1693323605,2023/08/29,15:40,0x00000000
71824,Grootbos,2023/08/29,13:45,0.2,49.29,0.07,0.0,0.0,0.0,1.37,56.38,19.59,106.17,35.47,24.96,39.19,1693323905,2023/08/29,15:45,0x00000000
71825,Grootbos,2023/08/29,13:50,0.19,50.77,2.87,0.0,0.0,0.0,1.87,101.18,19.45,106.16,35.56,24.96,39.27,1693324205,2023/08/29,15:50,0x00000000
71826,Grootbos,2023/08/29,13:55,0.2,49.62,14.65,5.02,0.0,0.0,2.0,88.22,20.22,106.14,35.69,24.96,39.4,1693324505,2023/08/29,15:55,0x00000000
71827,Grootbos,2023/08/29,14:00,0.21,50.84,9.14,0.0,0.0,0.0,4.92,202.89,19.88,106.14,35.82,24.96,39.54,1693324805,2023/08/29,16:00,0x00000000
71828,Grootbos,2023/08/29,14:05,0.23,42.77,16.49,0.0,0.0,0.0,3.68,125.59,19.57,106.14,35.92,24.95,39.64,1693325105,2023/08/29,16:05,0x00000000
71829,Grootbos,2023/08/29,14:10,0.22,45.59,15.46,0.0,0.0,0.0,5.69,176.98,19.47,106.13,35.96,24.94,39.67,1693325405,2023/08/29,16:10,0x00000000
71830,Grootbos,2023/08/29,14:15,0.24,43.17,16.09,7.62,0.0,0.0,3.12,182.42,20.07,106.12,36.02,24.93,39.72,1693325705,2023/08/29,16:15,0x00000000
71831,Grootbos,2023/08/29,14:20,0.26,42.66,9.86,0.0,0.0,0.0,3.43,156.2,19.66,106.11,36.09,24.94,39.79,1693326005,2023/08/29,16:20,0x00000000
71832,Grootbos,2023/08/29,14:25,0.28,39.79,13.19,0.0,0.0,0.0,6.93,269.26,19.5,106.1,36.16,24.94,39.86,1693326305,2023/08/29,16:25,0x00000000
71833,Grootbos,2023/08/29,14:30,0.28,49.79,10.87,0.0,0.0,0.0,4.81,188.94,19.54,106.09,36.21,24.94,39.9,1693326605,2023/08/29,16:30,0x00000000
71834,Grootbos,2023/08/29,14:35,0.3,42.17,18.08,8.23,0.0,0.0,6.81,256.55,19.92,106.09,36.26,24.94,39.94,1693326905,2023/08/29,16:35,0x00000000
71835,Grootbos,2023/08/29,14:40,0.31,44.88,2.58,0.0,0.0,0.0,4.78,229.62,19.39,106.08,36.32,24.94,39.99,1693327205,2023/08/29,16:40,0x00000000
71836,Grootbos,2023/08/29,14:45,0.3,52.47,0.0,0.0,0.0,0.0,1.67,84.1,18.49,106.07,36.37,24.93,40.03,1693327505,2023/08/29,16:45,0x00000000
71837,Grootbos,2023/08/29,14:50,0.31,50.87,3.75,0.0,0.0,0.0,2.49,137.51,19.16,106.06,36.42,24.92,40.07,1693327805,2023/08/29,16:50,0x00000000
71838,Grootbos,2023/08/29,14:55,0.31,56.16,5.7,0.0,0.0,0.0,4.82,195.34,19.04,106.05,36.48,24.93,40.13,1693328105,2023/08/29,16:55,0x00000000
71839,Grootbos,2023/08/29,15:00,0.33,47.33,11.8,6.85,0.0,0.0,5.3,225.82,19.5,106.06,36.56,24.92,40.2,1693328405,2023/08/29,17:00,0x00000000
71840,Grootbos,2023/08/29,15:05,0.34,51.58,0.0,0.0,0.0,0.0,3.58,151.54,19.09,106.05,36.6,24.91,40.24,1693328705,2023/08/29,17:05,0x00000000
71841,Grootbos,2023/08/29,15:10,0.34,53.12,10.4,1.87,0.0,0.0,3.62,161.32,19.26,106.05,36.62,24.32,40.24,1693329005,2023/08/29,17:10,0x00000000
71842,Grootbos,2023/08/29,15:15,0.34,52.71,0.33,0.0,0.0,0.0,6.15,209.67,18.94,106.05,36.62,24.72,40.21,1693329305,2023/08/29,17:15,0x00000000
71843,Grootbos,2023/08/29,15:20,0.33,51.87,12.39,0.0,0.0,0.0,3.93,157.97,19.08,106.04,36.59,24.91,40.21,1693329605,2023/08/29,17:20,0x00000000
71844,Grootbos,2023/08/29,15:25,0.34,53.45,0.0,0.0,0.0,0.0,4.84,130.53,18.81,106.05,36.56,24.89,40.14,1693329905,2023/08/29,17:25,0x00000000
71845,Grootbos,2023/08/29,15:30,0.34,52.09,5.84,0.0,0.0,0.0,3.01,121.62,19.02,106.04,36.49,24.89,40.06,1693330205,2023/08/29,17:30,0x00000000
71846,Grootbos,2023/08/29,15:35,0.33,51.92,8.8,2.76,0.0,0.0,7.8,264.51,19.1,106.04,36.42,24.89,39.98,1693330505,2023/08/29,17:35,0x00000000
71847,Grootbos,2023/08/29,15:40,0.33,46.46,14.11,5.57,0.0,0.0,4.18,223.96,19.11,106.03,36.38,24.9,39.94,1693330805,2023/08/29,17:40,0x00000000
71848,Grootbos,2023/08/29,15:45,0.33,52.02,0.0,0.0,0.0,0.0,3.08,139.42,18.64,106.03,36.34,24.89,39.9,1693331105,2023/08/29,17:45,0x00000000
71849,Grootbos,2023/08/29,15:50,0.33,49.47,9.64,6.21,0.0,0.0,3.71,171.44,19.07,106.03,36.31,24.88,39.85,1693331405,2023/08/29,17:50,0x00000000
71850,Grootbos,2023/08/29,15:55,0.32,53.77,0.0,0.0,0.0,0.0,14.44,298.8,18.46,106.03,36.27,24.87,39.8,1693331705,2023/08/29,17:55,0x00000000
71851,Grootbos,2023/08/29,16:00,0.31,49.74,15.98,5.59,0.0,0.0,6.12,199.65,18.81,106.03,36.21,24.86,39.72,1693332005,2023/08/29,18:00,0x00000000
71852,Grootbos,2023/08/29,16:05,0.31,48.19,12.48,11.71,0.0,0.0,4.29,188.78,19.16,106.04,36.12,24.84,39.61,1693332305,2023/08/29,18:05,0x00000000
71853,Grootbos,2023/08/29,16:10,0.32,45.84,18.34,24.1,0.0,0.0,7.78,257.11,19.44,106.04,36.02,24.83,39.5,1693332605,2023/08/29,18:10,0x00000000
71854,Grootbos,2023/08/29,16:15,0.32,45.55,11.4,14.53,0.0,0.0,5.47,200.23,19.39,106.04,35.91,24.82,39.37,1693332905,2023/08/29,18:15,0x00000000
71855,Grootbos,2023/08/29,16:20,0.31,49.83,9.99,6.45,0.0,0.0,5.91,218.54,19.07,106.04,35.77,24.83,39.21,1693333205,2023/08/29,18:20,0x00000000
71856,Grootbos,2023/08/29,16:25,0.32,46.33,14.0,12.43,0.0,0.0,9.81,430.1,19.24,106.04,35.65,24.84,39.08,1693333505,2023/08/29,18:25,0x00000000
71857,Grootbos,2023/08/29,16:30,0.32,44.18,13.54,21.43,0.0,0.0,6.91,370.0,19.56,106.04,35.54,24.84,38.98,1693333805,2023/08/29,18:30,0x00000000
71858,Grootbos,2023/08/29,16:35,0.32,44.26,19.63,28.53,0.0,0.0,5.89,376.4,19.64,106.04,35.45,24.85,38.87,1693334105,2023/08/29,18:35,0x00000000
71859,Grootbos,2023/08/29,16:40,0.33,46.29,11.58,17.79,0.0,0.0,11.51,392.04,19.64,106.03,35.35,24.94,38.75,1693334405,2023/08/29,18:40,0x00000000
71860,Grootbos,2023/08/29,16:45,0.32,51.22,10.59,10.92,0.0,0.0,7.87,374.09,19.46,106.03,35.21,24.39,38.59,1693334705,2023/08/29,18:45,0x00000000
71861,Grootbos,2023/08/29,16:50,0.32,47.87,14.14,10.64,0.0,0.0,12.1,634.21,19.42,106.03,35.06,24.8,38.42,1693335005,2023/08/29,18:50,0x00000000
71862,Grootbos,2023/08/29,16:55,0.33,36.0,25.25,35.06,0.0,0.0,14.91,733.18,19.98,106.03,34.92,24.87,38.26,1693335305,2023/08/29,18:55,0x00000000
71863,Grootbos,2023/08/29,17:00,0.34,34.39,26.21,38.91,0.0,0.0,9.97,527.32,20.25,106.05,34.77,24.85,38.09,1693335605,2023/08/29,19:00,0x00000000
71864,Grootbos,2023/08/29,17:05,0.37,27.31,31.76,46.45,0.0,0.0,19.2,745.14,20.55,106.05,34.61,24.83,37.91,1693335905,2023/08/29,19:05,0x00000000
71865,Grootbos,2023/08/29,17:10,0.37,33.36,26.37,49.54,0.0,0.0,7.09,362.84,20.8,106.05,34.43,24.82,37.71,1693336205,2023/08/29,19:10,0x00000000
71866,Grootbos,2023/08/29,17:15,0.37,36.48,19.4,30.4,0.0,0.0,14.55,694.72,20.56,106.05,34.22,24.81,37.47,1693336505,2023/08/29,19:15,0x00000000
71867,Grootbos,2023/08/29,17:20,0.37,38.91,21.82,48.37,0.0,0.0,9.91,558.36,21.02,106.04,34.0,24.79,37.22,1693336805,2023/08/29,19:20,0x00000000
71868,Grootbos,2023/08/29,17:25,0.38,39.45,20.35,45.63,0.0,0.0,6.79,364.67,21.18,106.04,33.76,24.77,36.95,1693337105,2023/08/29,19:25,0x00000000
71869,Grootbos,2023/08/29,17:30,0.4,33.41,23.94,57.64,0.0,0.0,12.88,621.87,21.72,106.04,33.49,24.77,36.65,1693337405,2023/08/29,19:30,0x00000000
71870,Grootbos,2023/08/29,17:35,0.37,39.65,11.51,27.58,0.0,0.0,15.73,701.61,21.2,106.04,33.18,24.76,36.32,1693337705,2023/08/29,19:35,0x00000000
71871,Grootbos,2023/08/29,17:40,0.37,37.1,20.28,43.25,0.0,0.0,16.38,853.05,21.52,106.04,32.85,24.75,35.95,1693338005,2023/08/29,19:40,0x00000000
71872,Grootbos,2023/08/29,17:45,0.38,35.99,18.85,44.33,0.0,0.0,10.82,618.63,21.79,106.04,32.51,24.74,35.59,1693338305,2023/08/29,19:45,0x00000000
71873,Grootbos,2023/08/29,17:50,0.36,37.24,15.52,36.42,0.0,0.0,12.29,651.79,21.76,106.04,32.15,24.73,35.2,1693338605,2023/08/29,19:50,0x00000000
71874,Grootbos,2023/08/29,17:55,0.36,33.73,20.12,40.76,0.0,0.0,23.42,1078.43,21.92,106.04,31.76,24.72,34.78,1693338905,2023/08/29,19:55,0x00000000
71875,Grootbos,2023/08/29,18:00,0.34,35.31,17.05,35.61,0.0,0.0,24.84,1110.18,21.93,106.03,31.35,24.71,34.34,1693339205,2023/08/29,20:00,0x00000000
71876,Grootbos,2023/08/29,18:05,0.33,36.96,13.92,29.29,0.0,0.0,12.59,559.27,21.86,106.03,30.92,24.7,33.88,1693339505,2023/08/29,20:05,0x00000000
71877,Grootbos,2023/08/29,18:10,0.31,38.04,14.83,31.5,0.0,0.0,10.98,457.38,21.95,106.06,30.48,24.69,33.43,1693339805,2023/08/29,20:10,0x00000000
71878,Grootbos,2023/08/29,18:15,0.29,39.24,12.62,25.36,0.0,0.0,3.62,154.66,21.85,106.05,30.04,24.69,32.97,1693340105,2023/08/29,20:15,0x00000000
71879,Grootbos,2023/08/29,18:20,0.28,36.54,14.53,26.81,0.0,0.0,7.33,329.92,21.9,106.05,29.59,24.68,32.51,1693340405,2023/08/29,20:20,0x00000000
71880,Grootbos,2023/08/29,18:25,0.26,33.42,18.03,31.98,0.0,0.0,10.11,504.21,22.13,106.05,29.16,24.69,32.07,1693340705,2023/08/29,20:25,0x00000000
71881,Grootbos,2023/08/29,18:30,0.26,30.37,24.43,42.71,0.0,0.0,18.91,856.17,22.5,106.05,28.72,24.69,31.64,1693341005,2023/08/29,20:30,0x00000000
71882,Grootbos,2023/08/29,18:35,0.26,28.32,27.97,53.03,0.0,0.0,33.15,1575.46,23.09,106.05,28.3,24.69,31.21,1693341305,2023/08/29,20:35,0x00000000
71883,Grootbos,2023/08/29,18:40,0.25,27.7,26.61,48.9,0.0,0.0,16.69,741.86,23.16,106.05,27.89,24.7,30.8,1693341605,2023/08/29,20:40,0x00000000
71884,Grootbos,2023/08/29,18:45,0.24,29.77,26.74,49.16,0.0,0.0,5.47,250.11,23.38,106.05,27.5,24.71,30.41,1693341905,2023/08/29,20:45,0x00000000
71885,Grootbos,2023/08/29,18:50,0.24,27.66,30.57,56.94,0.0,0.0,10.82,498.27,23.85,106.05,27.14,24.71,30.03,1693342205,2023/08/29,20:50,0x00000000
71886,Grootbos,2023/08/29,18:55,0.23,28.46,29.07,56.43,0.0,0.0,5.07,210.66,24.07,106.05,26.79,24.73,29.69,1693342505,2023/08/29,20:55,0x00000000
71887,Grootbos,2023/08/29,19:00,0.24,24.77,37.93,70.63,0.0,0.0,11.85,535.35,24.72,106.07,26.47,24.73,29.36,1693342805,2023/08/29,21:00,0x00000000
71888,Grootbos,2023/08/29,19:05,0.24,22.69,37.68,73.29,0.0,0.0,16.17,814.78,25.23,106.07,26.17,24.75,29.07,1693343105,2023/08/29,21:05,0x00000000
71889,Grootbos,2023/08/29,19:10,0.24,24.75,37.0,73.48,0.0,0.0,12.4,581.57,25.56,106.06,25.9,24.76,28.79,1693343405,2023/08/29,21:10,0x00000000
71890,Grootbos,2023/08/29,19:15,0.25,22.02,41.0,82.03,0.0,0.0,19.84,987.07,26.18,106.05,25.64,24.77,28.53,1693343705,2023/08/29,21:15,0x00000000
71891,Grootbos,2023/08/29,19:20,0.26,23.59,38.97,79.12,0.0,0.0,25.8,1492.25,26.51,106.05,25.39,24.78,28.29,1693344005,2023/08/29,21:20,0x00000000
71892,Grootbos,2023/08/29,19:25,0.26,28.17,35.59,73.51,0.0,0.0,19.63,1126.25,26.72,106.05,25.17,24.78,28.07,1693344305,2023/08/29,21:25,0x00000000
71893,Grootbos,2023/08/29,19:30,0.26,28.71,35.83,73.57,0.0,0.0,15.02,812.82,27.08,106.05,24.97,24.8,27.86,1693344605,2023/08/29,21:30,0x00000000
71894,Grootbos,2023/08/29,19:35,0.26,31.79,32.95,69.17,0.0,0.0,8.45,429.46,27.18,106.06,24.78,24.81,27.68,1693344905,2023/08/29,21:35,0x00000000
71895,Grootbos,2023/08/29,19:40,0.27,30.67,36.49,73.61,0.0,0.0,9.35,479.48,27.68,106.09,24.63,24.82,27.53,1693345205,2023/08/29,21:40,0x00000000
71896,Grootbos,2023/08/29,19:45,0.27,35.9,26.62,58.64,0.0,0.0,5.41,259.38,27.59,106.09,24.51,24.83,27.41,1693345505,2023/08/29,21:45,0x00000000
71897,Grootbos,2023/08/29,19:50,0.26,39.3,24.77,52.42,0.0,0.0,3.07,135.38,27.44,106.09,24.41,24.84,27.32,1693345805,2023/08/29,21:50,0x00000000
71898,Grootbos,2023/08/29,19:55,0.27,35.29,28.9,57.55,0.0,0.0,5.51,273.44,27.86,106.09,24.33,24.85,27.24,1693346105,2023/08/29,21:55,0x00000000
71899,Grootbos,2023/08/29,20:00,0.28,32.33,27.34,54.67,0.0,0.0,4.86,225.92,28.0,106.1,24.26,24.85,27.19,1693346405,2023/08/29,22:00,0x00000000
71900,Grootbos,2023/08/29,20:05,0.27,37.1,16.85,36.8,0.0,0.0,2.91,109.1,27.68,106.1,24.19,24.86,27.13,1693346705,2023/08/29,22:05,0x00000000
