id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,dateUTC,timeUTC,alarms
74660,Grootbos,2023/09/08,10:05,0.62,57.05,0.0,0.0,0.0,0.0,13.01,445.89,32.47,105.5,32.15,25.0,35.88,1694174705,2023/09/08,12:05,0x00000000
74661,Grootbos,2023/09/08,10:10,0.6,61.98,0.0,0.0,0.0,0.0,19.11,447.45,32.27,105.51,32.37,25.0,36.1,1694175005,2023/09/08,12:10,0x00000000
74662,Grootbos,2023/09/08,10:15,0.57,55.81,0.0,0.0,0.0,0.0,6.78,266.67,31.67,105.51,32.57,25.0,36.29,1694175305,2023/09/08,12:15,0x00000000
74663,Grootbos,2023/09/08,10:20,0.54,58.16,0.0,0.0,0.0,0.0,13.3,347.39,30.64,105.51,32.75,25.01,36.48,1694175605,2023/09/08,12:20,0x00000000
74664,Grootbos,2023/09/08,10:25,0.52,58.48,0.0,0.0,0.0,0.0,7.67,247.3,30.2,105.52,32.94,25.01,36.68,1694175905,2023/09/08,12:25,0x00000000
74665,Grootbos,2023/09/08,10:30,0.5,66.88,0.0,0.0,0.0,0.0,7.86,341.14,30.58,105.52,33.15,25.01,36.91,1694176205,2023/09/08,12:30,0x00000000
74666,Grootbos,2023/09/08,10:35,0.49,59.75,0.0,0.0,0.0,0.0,4.83,164.16,29.69,105.5,33.37,25.02,37.18,1694176505,2023/09/08,12:35,0x00000000
74667,Grootbos,2023/09/08,10:40,0.48,66.32,0.0,0.0,0.0,0.0,17.55,407.3,29.46,105.5,33.63,25.03,37.47,1694176805,2023/09/08,12:40,0x00000000
74668,Grootbos,2023/09/08,10:45,0.47,55.14,0.0,0.0,0.0,0.0,11.4,444.69,28.72,105.5,33.91,25.04,37.78,1694177105,2023/09/08,12:45,0x00000000
74669,Grootbos,2023/09/08,10:50,0.45,61.89,0.0,0.0,0.0,0.0,8.93,390.77,28.27,105.5,34.2,25.05,38.1,1694177405,2023/09/08,12:50,0x00000000
74670,Grootbos,2023/09/08,10:55,0.42,36.38,0.0,0.0,0.0,0.0,12.88,512.94,25.71,105.49,34.47,25.06,38.39,1694177705,2023/09/08,12:55,0x00000000
74671,Grootbos,2023/09/08,11:00,0.38,60.33,0.0,0.0,0.0,0.0,13.97,557.94,25.4,105.49,34.75,25.07,38.68,1694178005,2023/09/08,13:00,0x00000000
74672,Grootbos,2023/09/08,11:05,0.37,64.19,0.0,0.0,0.0,0.0,7.04,352.17,26.05,105.48,35.03,25.08,38.98,1694178305,2023/09/08,13:05,0x00000000
74673,Grootbos,2023/09/08,11:10,0.37,63.21,0.0,0.0,0.0,0.0,8.07,443.31,25.81,105.47,35.33,25.09,39.29,1694178605,2023/09/08,13:10,0x00000000
74674,Grootbos,2023/09/08,11:15,0.36,51.28,0.0,0.0,0.0,0.0,7.18,438.04,24.76,105.46,35.62,25.1,39.59,1694178905,2023/09/08,13:15,0x00000000
74675,Grootbos,2023/09/08,11:20,0.3,30.83,0.0,0.0,0.0,0.0,8.92,587.49,21.8,105.45,35.89,25.11,39.85,1694179205,2023/09/08,13:20,0x00000000
74676,Grootbos,2023/09/08,11:25,0.25,40.79,0.0,0.0,0.0,0.0,6.73,339.67,21.0,105.46,36.14,25.11,40.09,1694179505,2023/09/08,13:25,0x00000000
74677,Grootbos,2023/09/08,11:30,0.21,49.0,0.0,0.0,0.0,0.0,4.25,252.13,20.42,105.46,36.37,25.1,40.32,1694179805,2023/09/08,13:30,0x00000000
74678,Grootbos,2023/09/08,11:35,0.2,54.44,0.0,0.0,0.0,0.0,8.29,293.87,20.22,105.46,36.61,25.1,40.56,1694180105,2023/09/08,13:35,0x00000000
74679,Grootbos,2023/09/08,11:40,0.2,57.37,0.0,0.0,0.0,0.0,5.15,296.92,20.72,105.46,36.85,25.11,40.82,1694180405,2023/09/08,13:40,0x00000000
74680,Grootbos,2023/09/08,11:45,0.2,60.24,0.0,0.0,0.0,0.0,3.67,192.14,20.82,105.45,37.09,25.12,41.06,1694180705,2023/09/08,13:45,0x00000000
74681,Grootbos,2023/09/08,11:50,0.21,56.39,0.0,0.0,0.0,0.0,5.33,244.99,20.39,105.44,37.3,25.13,41.24,1694181005,2023/09/08,13:50,0x00000000
74682,Grootbos,2023/09/08,11:55,0.21,66.15,0.0,0.0,0.0,0.0,8.2,469.88,20.51,105.44,37.5,25.12,41.42,1694181305,2023/09/08,13:55,0x00000000
74683,Grootbos,2023/09/08,12:00,0.22,58.94,0.0,0.0,0.0,0.0,6.13,297.73,20.47,105.43,37.7,25.14,41.6,1694181605,2023/09/08,14:00,0x00000000
74684,Grootbos,2023/09/08,12:05,0.22,66.84,0.0,0.0,0.0,0.0,5.31,231.43,20.33,105.43,37.88,25.15,41.77,1694181905,2023/09/08,14:05,0x00000000
74685,Grootbos,2023/09/08,12:10,0.24,59.87,2.52,0.0,0.0,0.0,19.63,1669.33,20.79,105.41,38.09,25.18,41.96,1694182205,2023/09/08,14:10,0x00000000
74686,Grootbos,2023/09/08,12:15,0.24,56.53,0.0,0.0,0.0,0.0,6.19,383.08,20.28,105.39,38.26,25.23,42.13,1694182505,2023/09/08,14:15,0x00000000
74687,Grootbos,2023/09/08,12:20,0.22,53.7,0.0,0.0,0.0,0.0,4.56,247.76,19.18,105.37,38.4,25.29,42.24,1694182805,2023/09/08,14:20,0x00000000
74688,Grootbos,2023/09/08,12:25,0.2,54.58,0.0,0.0,0.0,0.0,5.9,329.3,18.58,105.35,38.51,25.35,42.31,1694183105,2023/09/08,14:25,0x00000000
74689,Grootbos,2023/09/08,12:30,0.19,55.95,0.0,0.0,0.0,0.0,7.47,416.58,18.58,105.35,38.61,25.4,42.36,1694183405,2023/09/08,14:30,0x00000000
74690,Grootbos,2023/09/08,12:35,0.19,59.4,0.0,0.0,0.0,0.0,6.29,282.93,18.65,105.35,38.69,25.45,42.4,1694183705,2023/09/08,14:35,0x00000000
74691,Grootbos,2023/09/08,12:40,0.19,56.39,0.0,0.0,0.0,0.0,11.14,502.57,18.61,105.35,38.76,25.5,42.43,1694184005,2023/09/08,14:40,0x00000000
74692,Grootbos,2023/09/08,12:45,0.19,59.6,0.0,0.0,0.0,0.0,7.06,364.34,18.35,105.34,38.83,25.53,42.5,1694184305,2023/09/08,14:45,0x00000000
74693,Grootbos,2023/09/08,12:50,0.21,61.46,4.2,0.0,0.0,0.0,7.19,385.69,18.85,105.34,38.92,25.58,42.62,1694184605,2023/09/08,14:50,0x00000000
74694,Grootbos,2023/09/08,12:55,0.23,59.09,2.41,0.0,0.0,0.0,6.67,333.59,18.88,105.33,39.03,25.64,42.75,1694184905,2023/09/08,14:55,0x00000000
74695,Grootbos,2023/09/08,13:00,0.24,57.9,0.0,0.0,0.0,0.0,8.32,678.33,18.45,105.31,39.17,25.73,42.91,1694185205,2023/09/08,15:00,0x00000000
74696,Grootbos,2023/09/08,13:05,0.24,64.44,0.0,0.0,0.0,0.0,5.54,259.36,18.26,105.31,39.3,25.83,43.03,1694185505,2023/09/08,15:05,0x00000000
74697,Grootbos,2023/09/08,13:10,0.24,67.0,0.0,0.0,0.0,0.0,6.97,399.96,18.21,105.3,39.42,25.91,43.14,1694185805,2023/09/08,15:10,0x00000000
74698,Grootbos,2023/09/08,13:15,0.24,65.88,0.0,0.0,0.0,0.0,6.72,375.92,17.84,105.29,39.52,25.98,43.25,1694186105,2023/09/08,15:15,0x00000000
74699,Grootbos,2023/09/08,13:20,0.23,67.37,0.0,0.0,0.0,0.0,4.65,211.06,17.47,105.29,39.65,26.06,43.39,1694186405,2023/09/08,15:20,0x00000000
74700,Grootbos,2023/09/08,13:25,0.22,60.84,0.0,0.0,0.0,0.0,5.02,290.78,16.55,105.28,39.8,26.15,43.54,1694186705,2023/09/08,15:25,0x00000000
74701,Grootbos,2023/09/08,13:30,0.19,68.74,0.0,0.0,0.0,0.0,4.02,195.14,16.06,105.27,39.92,26.23,43.62,1694187005,2023/09/08,15:30,0x00000000
74702,Grootbos,2023/09/08,13:35,0.19,67.7,0.0,0.0,0.0,0.0,3.9,170.22,16.08,105.24,40.01,26.3,43.67,1694187305,2023/09/08,15:35,0x00000000
74703,Grootbos,2023/09/08,13:40,0.19,59.9,0.0,0.0,0.0,0.0,4.4,222.08,15.88,105.22,40.11,26.37,43.74,1694187605,2023/09/08,15:40,0x00000000
74704,Grootbos,2023/09/08,13:45,0.17,64.51,0.0,0.0,0.0,0.0,5.43,264.39,15.42,105.21,40.21,26.44,43.83,1694187905,2023/09/08,15:45,0x00000000
74705,Grootbos,2023/09/08,13:50,0.17,63.25,0.0,0.0,0.0,0.0,5.78,381.57,15.43,105.21,40.31,26.5,43.89,1694188205,2023/09/08,15:50,0x00000000
74706,Grootbos,2023/09/08,13:55,0.19,67.1,2.12,0.0,0.0,0.0,7.89,393.1,15.78,105.21,40.39,26.55,43.95,1694188505,2023/09/08,15:55,0x00000000
74707,Grootbos,2023/09/08,14:00,0.18,64.21,0.0,0.0,0.0,0.0,4.8,227.97,15.3,105.21,40.48,26.62,44.06,1694188805,2023/09/08,16:00,0x00000000
74708,Grootbos,2023/09/08,14:05,0.16,67.86,0.0,0.0,0.0,0.0,4.95,257.48,14.65,105.21,40.57,26.68,44.15,1694189105,2023/09/08,16:05,0x00000000
74709,Grootbos,2023/09/08,14:10,0.17,60.1,4.75,0.0,0.0,0.0,7.61,357.56,15.27,105.21,40.65,26.74,44.21,1694189405,2023/09/08,16:10,0x00000000
74710,Grootbos,2023/09/08,14:15,0.19,59.84,0.0,0.0,0.0,0.0,5.47,187.0,15.03,105.2,40.74,26.8,44.29,1694189705,2023/09/08,16:15,0x00000000
74711,Grootbos,2023/09/08,14:20,0.2,57.11,0.0,0.0,0.0,0.0,5.75,233.44,15.11,105.2,40.86,26.86,44.41,1694190005,2023/09/08,16:20,0x00000000
74712,Grootbos,2023/09/08,14:25,0.21,62.92,0.0,0.0,0.0,0.0,4.9,297.41,15.12,105.2,40.98,26.93,44.55,1694190305,2023/09/08,16:25,0x00000000
74713,Grootbos,2023/09/08,14:30,0.2,62.27,0.0,0.0,0.0,0.0,8.64,395.74,15.01,105.2,41.12,27.01,44.69,1694190605,2023/09/08,16:30,0x00000000
74714,Grootbos,2023/09/08,14:35,0.22,56.95,4.94,0.0,0.0,0.0,7.28,322.9,15.03,105.19,41.22,27.05,44.78,1694190905,2023/09/08,16:35,0x00000000
74715,Grootbos,2023/09/08,14:40,0.2,61.08,0.0,0.0,0.0,0.0,7.39,415.81,14.77,105.18,41.31,27.11,44.88,1694191205,2023/09/08,16:40,0x00000000
74716,Grootbos,2023/09/08,14:45,0.19,62.36,0.0,0.0,0.0,0.0,9.61,522.99,14.51,105.17,41.4,27.18,44.96,1694191505,2023/09/08,16:45,0x00000000
74717,Grootbos,2023/09/08,14:50,0.19,59.69,0.0,0.0,0.0,0.0,4.37,214.52,14.41,105.17,41.48,27.24,45.03,1694191805,2023/09/08,16:50,0x00000000
74718,Grootbos,2023/09/08,14:55,0.17,67.36,0.0,0.0,0.0,0.0,4.61,206.38,13.89,105.16,41.54,27.29,45.08,1694192105,2023/09/08,16:55,0x00000000
74719,Grootbos,2023/09/08,15:00,0.17,61.25,0.0,0.0,0.0,0.0,12.0,515.65,14.08,105.16,41.62,27.33,45.14,1694192405,2023/09/08,17:00,0x00000000
74720,Grootbos,2023/09/08,15:05,0.18,59.85,0.0,0.0,0.0,0.0,7.08,345.01,13.88,105.17,41.68,27.35,45.16,1694192705,2023/09/08,17:05,0x00000000
74721,Grootbos,2023/09/08,15:10,0.19,51.89,2.36,0.0,0.0,0.0,7.67,381.38,14.08,105.17,41.72,27.38,45.2,1694193005,2023/09/08,17:10,0x00000000
74722,Grootbos,2023/09/08,15:15,0.2,52.23,0.27,0.0,0.0,0.0,7.27,380.32,14.12,105.17,41.78,27.42,45.27,1694193305,2023/09/08,17:15,0x00000000
74723,Grootbos,2023/09/08,15:20,0.18,59.22,0.0,0.0,0.0,0.0,5.25,254.68,13.6,105.17,41.85,27.47,45.35,1694193605,2023/09/08,17:20,0x00000000
74724,Grootbos,2023/09/08,15:25,0.17,59.42,0.0,0.0,0.0,0.0,5.93,301.32,13.67,105.17,41.9,27.52,45.36,1694193905,2023/09/08,17:25,0x00000000
74725,Grootbos,2023/09/08,15:30,0.17,57.41,0.0,0.0,0.0,0.0,11.07,543.12,13.49,105.17,41.91,27.54,45.34,1694194205,2023/09/08,17:30,0x00000000
74726,Grootbos,2023/09/08,15:35,0.18,56.94,0.0,0.0,0.0,0.0,11.74,467.16,13.59,105.17,41.91,27.54,45.3,1694194505,2023/09/08,17:35,0x00000000
74727,Grootbos,2023/09/08,15:40,0.19,56.13,0.0,0.0,0.0,0.0,8.8,384.18,13.61,105.17,41.9,27.51,45.24,1694194805,2023/09/08,17:40,0x00000000
74728,Grootbos,2023/09/08,15:45,0.24,50.13,0.77,0.0,0.0,0.0,10.61,370.69,13.54,105.16,41.87,27.46,45.18,1694195105,2023/09/08,17:45,0x00000000
74729,Grootbos,2023/09/08,15:50,0.21,48.95,4.89,0.0,0.0,0.0,10.05,374.82,13.58,105.16,41.81,27.41,45.09,1694195405,2023/09/08,17:50,0x00000000
74730,Grootbos,2023/09/08,15:55,0.22,46.44,9.67,18.31,0.0,0.0,9.76,480.44,13.83,105.15,41.74,27.37,45.02,1694195705,2023/09/08,17:55,0x00000000
74731,Grootbos,2023/09/08,16:00,0.22,36.35,6.88,37.63,0.0,0.0,12.26,518.7,14.07,105.14,41.67,27.33,44.95,1694196005,2023/09/08,18:00,0x00000000
74732,Grootbos,2023/09/08,16:05,0.25,44.84,0.0,25.18,0.0,0.0,11.89,497.33,14.06,105.13,41.58,27.29,44.85,1694196305,2023/09/08,18:05,0x00000000
74733,Grootbos,2023/09/08,16:10,0.29,30.17,12.56,40.9,0.0,0.0,23.67,912.76,14.2,105.13,41.52,27.24,44.76,1694196605,2023/09/08,18:10,0x00000000
74734,Grootbos,2023/09/08,16:15,0.26,48.41,0.0,13.56,0.0,0.0,9.59,495.89,13.94,105.13,41.43,27.18,44.66,1694196905,2023/09/08,18:15,0x00000000
74735,Grootbos,2023/09/08,16:20,0.26,53.93,0.0,5.15,0.0,0.0,13.05,628.04,13.8,105.13,41.32,27.13,44.55,1694197205,2023/09/08,18:20,0x00000000
74736,Grootbos,2023/09/08,16:25,0.27,51.4,1.49,32.17,0.0,0.0,18.96,1005.7,14.09,105.13,41.22,27.08,44.42,1694197505,2023/09/08,18:25,0x00000000
74737,Grootbos,2023/09/08,16:30,0.27,48.73,0.0,16.57,0.0,0.0,16.7,931.16,14.01,105.13,41.1,27.03,44.3,1694197805,2023/09/08,18:30,0x00000000
74738,Grootbos,2023/09/08,16:35,0.28,49.31,0.0,27.22,0.0,0.0,15.57,839.02,14.09,105.15,40.98,26.96,44.17,1694198105,2023/09/08,18:35,0x00000000
74739,Grootbos,2023/09/08,16:40,0.29,40.65,2.84,33.6,0.0,0.0,19.43,909.93,14.21,105.15,40.85,26.89,44.01,1694198405,2023/09/08,18:40,0x00000000
74740,Grootbos,2023/09/08,16:45,0.32,30.05,9.74,27.69,0.0,0.0,35.38,1443.2,14.15,105.15,40.7,26.79,43.84,1694198705,2023/09/08,18:45,0x00000000
74741,Grootbos,2023/09/08,16:50,0.29,44.98,1.56,16.33,0.0,0.0,16.47,763.02,13.97,105.15,40.54,26.67,43.65,1694199005,2023/09/08,18:50,0x00000000
74742,Grootbos,2023/09/08,16:55,0.31,31.36,13.36,41.14,0.0,0.0,32.34,1424.88,14.29,105.14,40.35,26.54,43.44,1694199305,2023/09/08,18:55,0x00000000
74743,Grootbos,2023/09/08,17:00,0.33,27.46,16.5,59.45,0.0,0.0,28.03,1306.56,14.58,105.14,40.14,26.4,43.22,1694199605,2023/09/08,19:00,0x00000000
74744,Grootbos,2023/09/08,17:05,0.35,22.15,17.96,77.87,0.0,0.0,51.63,2435.6,14.91,105.14,39.92,26.27,42.99,1694199905,2023/09/08,19:05,0x00000000
74745,Grootbos,2023/09/08,17:10,0.35,25.12,8.39,91.86,0.0,0.0,36.34,1608.74,15.3,105.15,39.69,26.13,42.76,1694200205,2023/09/08,19:10,0x00000000
74746,Grootbos,2023/09/08,17:15,0.38,25.48,11.52,100.65,0.0,0.0,39.46,1689.58,15.55,105.17,39.45,25.98,42.51,1694200505,2023/09/08,19:15,0x00000000
74747,Grootbos,2023/09/08,17:20,0.38,27.08,0.25,76.71,0.0,0.0,36.53,1634.67,15.51,105.17,39.19,25.82,42.25,1694200805,2023/09/08,19:20,0x00000000
74748,Grootbos,2023/09/08,17:25,0.41,20.34,10.9,100.88,0.0,0.0,33.14,1411.32,15.92,105.17,38.92,25.65,41.97,1694201105,2023/09/08,19:25,0x00000000
74749,Grootbos,2023/09/08,17:30,0.4,25.8,0.0,71.69,0.0,0.0,56.63,2215.64,15.74,105.17,38.61,25.46,41.66,1694201405,2023/09/08,19:30,0x00000000
74750,Grootbos,2023/09/08,17:35,0.43,26.13,5.95,90.59,0.0,0.0,73.18,2761.62,16.09,105.17,38.29,25.26,41.32,1694201705,2023/09/08,19:35,0x00000000
74751,Grootbos,2023/09/08,17:40,0.43,27.4,0.0,69.65,0.0,0.0,59.74,2260.12,15.99,105.17,37.94,25.04,40.95,1694202005,2023/09/08,19:40,0x00000000
74752,Grootbos,2023/09/08,17:45,0.42,29.73,2.16,76.4,0.0,0.0,60.42,2653.45,16.16,105.18,37.57,24.8,40.57,1694202305,2023/09/08,19:45,0x00000000
74753,Grootbos,2023/09/08,17:50,0.43,27.86,3.53,76.99,0.0,0.0,73.38,3355.2,16.32,105.2,37.17,24.53,40.15,1694202605,2023/09/08,19:50,0x00000000
74754,Grootbos,2023/09/08,17:55,0.42,12.3,18.99,134.64,0.0,0.0,111.93,5914.75,17.22,105.19,36.74,24.23,39.71,1694202905,2023/09/08,19:55,0x00000000
74755,Grootbos,2023/09/08,18:00,0.44,13.16,11.14,121.53,0.0,0.0,109.44,5360.69,17.43,105.19,36.27,24.02,39.23,1694203205,2023/09/08,20:00,0x00000000
74756,Grootbos,2023/09/08,18:05,0.53,0.0,25.72,175.72,0.0,0.0,135.12,6918.51,18.47,105.2,35.77,24.0,38.75,1694203505,2023/09/08,20:05,0x00000000
74757,Grootbos,2023/09/08,18:10,0.44,10.63,11.49,129.02,0.0,0.0,119.7,6257.37,18.32,105.19,35.26,24.05,38.26,1694203805,2023/09/08,20:10,0x00000000
74758,Grootbos,2023/09/08,18:15,0.46,1.97,27.6,172.71,0.0,0.0,132.66,7385.13,19.16,105.2,34.74,24.12,37.76,1694204105,2023/09/08,20:15,0x00000000
74759,Grootbos,2023/09/08,18:20,0.44,11.52,0.0,87.32,0.0,0.0,181.41,11300.06,18.4,105.21,34.24,24.18,37.25,1694204405,2023/09/08,20:20,0x00000000
74760,Grootbos,2023/09/08,18:25,0.43,16.01,12.76,104.9,0.0,0.0,236.24,16013.07,18.64,105.21,33.76,24.25,36.76,1694204705,2023/09/08,20:25,0x00000000
74761,Grootbos,2023/09/08,18:30,0.46,2.34,27.78,164.87,0.0,0.0,250.86,23391.35,19.88,105.22,33.3,24.32,36.3,1694205005,2023/09/08,20:30,0x00000000
74762,Grootbos,2023/09/08,18:35,0.46,5.69,0.89,101.67,0.0,0.0,219.52,14604.93,19.36,105.21,32.87,24.38,35.87,1694205305,2023/09/08,20:35,0x00000000
74763,Grootbos,2023/09/08,18:40,0.47,4.41,26.28,148.66,0.0,0.0,251.45,17110.26,20.22,105.22,32.46,24.44,35.48,1694205605,2023/09/08,20:40,0x00000000
74764,Grootbos,2023/09/08,18:45,0.48,9.35,3.9,105.33,0.0,0.0,218.53,14390.43,20.11,105.23,32.08,24.48,35.1,1694205905,2023/09/08,20:45,0x00000000
74765,Grootbos,2023/09/08,18:50,0.49,13.28,19.99,134.41,0.0,0.0,198.03,11112.98,20.61,105.23,31.73,24.53,34.75,1694206205,2023/09/08,20:50,0x00000000
74766,Grootbos,2023/09/08,18:55,0.49,19.57,5.64,98.65,0.0,0.0,209.83,12599.37,20.46,105.23,31.42,24.57,34.42,1694206505,2023/09/08,20:55,0x00000000
74767,Grootbos,2023/09/08,19:00,0.49,20.7,12.43,117.1,0.0,0.0,235.9,15645.82,20.92,105.24,31.13,24.61,34.13,1694206805,2023/09/08,21:00,0x00000000
74768,Grootbos,2023/09/08,19:05,0.47,22.56,0.0,70.96,0.0,0.0,136.09,8101.31,20.48,105.24,30.87,24.65,33.87,1694207105,2023/09/08,21:05,0x00000000
74769,Grootbos,2023/09/08,19:10,0.42,25.87,0.0,40.5,0.0,0.0,108.53,6158.92,19.74,105.25,30.62,24.66,33.64,1694207405,2023/09/08,21:10,0x00000000
74770,Grootbos,2023/09/08,19:15,0.41,26.62,4.41,41.56,0.0,0.0,97.38,5517.2,19.9,105.25,30.37,24.68,33.42,1694207705,2023/09/08,21:15,0x00000000
74771,Grootbos,2023/09/08,19:20,0.41,25.05,16.88,70.62,0.0,0.0,120.75,6638.98,20.51,105.26,30.14,24.69,33.19,1694208005,2023/09/08,21:20,0x00000000
74772,Grootbos,2023/09/08,19:25,0.4,28.47,9.43,47.24,0.0,0.0,93.33,5452.73,20.24,105.27,29.9,24.7,32.96,1694208305,2023/09/08,21:25,0x00000000
74773,Grootbos,2023/09/08,19:30,0.41,28.43,21.5,86.28,0.0,0.0,85.48,5591.61,21.09,105.27,29.67,24.72,32.72,1694208605,2023/09/08,21:30,0x00000000
74774,Grootbos,2023/09/08,19:35,0.42,30.76,19.43,92.81,0.0,0.0,71.88,4927.97,21.58,105.27,29.47,24.74,32.49,1694208905,2023/09/08,21:35,0x00000000
74775,Grootbos,2023/09/08,19:40,0.44,28.64,20.23,99.02,0.0,0.0,59.99,3626.53,22.03,105.27,29.28,24.76,32.3,1694209205,2023/09/08,21:40,0x00000000
74776,Grootbos,2023/09/08,19:45,0.42,33.46,0.81,40.98,0.0,0.0,30.71,1689.18,21.05,105.28,29.11,24.77,32.14,1694209505,2023/09/08,21:45,0x00000000
74777,Grootbos,2023/09/08,19:50,0.41,39.19,11.86,59.32,0.0,0.0,36.9,2246.82,21.27,105.28,28.96,24.79,31.99,1694209805,2023/09/08,21:50,0x00000000
74778,Grootbos,2023/09/08,19:55,0.43,36.01,16.32,78.52,0.0,0.0,27.6,1703.74,22.04,105.29,28.84,24.8,31.87,1694210105,2023/09/08,21:55,0x00000000
74779,Grootbos,2023/09/08,20:00,0.45,34.28,35.32,128.59,0.0,0.0,30.73,1991.76,23.14,105.29,28.74,24.82,31.77,1694210405,2023/09/08,22:00,0x00000000
74780,Grootbos,2023/09/08,20:05,0.46,35.81,24.26,111.88,0.0,0.0,13.63,647.42,23.52,105.3,28.64,24.82,31.68,1694210705,2023/09/08,22:05,0x00000000
74781,Grootbos,2023/09/08,20:10,0.46,40.26,22.82,100.91,0.0,0.0,14.73,780.09,23.47,105.33,28.55,24.83,31.6,1694211005,2023/09/08,22:10,0x00000000
74782,Grootbos,2023/09/08,20:15,0.47,36.3,28.0,110.02,0.0,0.0,19.4,967.47,23.97,105.35,28.46,24.83,31.52,1694211305,2023/09/08,22:15,0x00000000
74783,Grootbos,2023/09/08,20:20,0.49,29.44,38.21,141.57,0.0,0.0,16.17,878.3,24.99,105.35,28.36,24.82,31.42,1694211605,2023/09/08,22:20,0x00000000
74784,Grootbos,2023/09/08,20:25,0.49,26.79,22.92,100.95,0.0,0.0,36.57,1737.09,24.67,105.35,28.24,24.82,31.32,1694211905,2023/09/08,22:25,0x00000000
74785,Grootbos,2023/09/08,20:30,0.49,28.48,24.24,100.08,0.0,0.0,27.15,1322.1,24.93,105.35,28.11,24.81,31.18,1694212205,2023/09/08,22:30,0x00000000
74786,Grootbos,2023/09/08,20:35,0.47,29.74,11.72,60.71,0.0,0.0,17.0,854.06,24.42,105.36,27.95,24.8,31.02,1694212505,2023/09/08,22:35,0x00000000
74787,Grootbos,2023/09/08,20:40,0.45,26.56,4.59,29.21,0.0,0.0,22.23,1181.72,23.82,105.36,27.76,24.79,30.83,1694212805,2023/09/08,22:40,0x00000000
74788,Grootbos,2023/09/08,20:45,0.44,26.0,17.7,52.17,0.0,0.0,22.72,1230.15,24.21,105.37,27.56,24.78,30.62,1694213105,2023/09/08,22:45,0x00000000
74789,Grootbos,2023/09/08,20:50,0.43,25.83,16.4,48.99,0.0,0.0,21.49,1068.69,24.41,105.38,27.36,24.78,30.39,1694213405,2023/09/08,22:50,0x00000000
74790,Grootbos,2023/09/08,20:55,0.44,21.93,34.93,97.3,0.0,0.0,37.29,1897.62,25.59,105.38,27.15,24.78,30.17,1694213705,2023/09/08,22:55,0x00000000
74791,Grootbos,2023/09/08,21:00,0.45,20.49,41.12,109.51,0.0,0.0,21.31,1022.46,26.19,105.39,26.95,24.79,29.96,1694214005,2023/09/08,23:00,0x00000000
74792,Grootbos,2023/09/08,21:05,0.48,15.1,58.66,169.95,0.0,0.0,5.59,183.81,28.08,105.4,26.77,24.8,29.77,1694214305,2023/09/08,23:05,0x00000000
74793,Grootbos,2023/09/08,21:10,0.51,18.07,69.14,201.6,0.0,0.0,6.69,241.67,29.53,105.4,26.6,24.81,29.6,1694214605,2023/09/08,23:10,0x00000000
74794,Grootbos,2023/09/08,21:15,0.54,23.9,62.92,197.68,0.0,0.0,5.7,189.35,30.37,105.41,26.46,24.82,29.46,1694214905,2023/09/08,23:15,0x00000000
74795,Grootbos,2023/09/08,21:20,0.56,30.18,55.54,181.94,0.0,0.0,7.66,311.29,30.75,105.41,26.35,24.84,29.34,1694215205,2023/09/08,23:20,0x00000000
74796,Grootbos,2023/09/08,21:25,0.57,31.69,51.61,171.24,0.0,0.0,13.06,718.42,31.11,105.4,26.27,24.85,29.26,1694215505,2023/09/08,23:25,0x00000000
74797,Grootbos,2023/09/08,21:30,0.58,35.91,30.41,122.04,0.0,0.0,19.9,1055.51,30.66,105.4,26.19,24.86,29.2,1694215805,2023/09/08,23:30,0x00000000
74798,Grootbos,2023/09/08,21:35,0.57,37.37,24.35,94.99,0.0,0.0,20.91,1114.66,30.18,105.41,26.12,24.86,29.15,1694216105,2023/09/08,23:35,0x00000000
74799,Grootbos,2023/09/08,21:40,0.56,38.0,24.38,86.52,0.0,0.0,25.91,1282.88,30.13,105.41,26.06,24.85,29.09,1694216405,2023/09/08,23:40,0x00000000
74800,Grootbos,2023/09/08,21:45,0.56,40.01,25.59,81.71,0.0,0.0,22.97,1073.47,30.35,105.41,25.99,24.85,29.03,1694216705,2023/09/08,23:45,0x00000000
74801,Grootbos,2023/09/08,21:50,0.56,29.98,24.42,76.26,0.0,0.0,18.3,928.22,30.53,105.42,25.91,24.85,28.95,1694217005,2023/09/08,23:50,0x00000000
74802,Grootbos,2023/09/08,21:55,0.53,10.21,0.0,1.2,0.0,0.0,13.68,624.25,29.04,105.42,25.8,24.84,28.85,1694217305,2023/09/08,23:55,0x00000000
74803,Grootbos,2023/09/08,22:00,0.5,18.97,0.0,0.0,0.0,0.0,11.93,544.81,28.31,105.43,25.66,24.82,28.72,1694217605,2023/09/09,00:00,0x00000000
74804,Grootbos,2023/09/08,22:05,0.51,21.61,18.75,36.61,0.0,0.0,20.75,1034.1,29.37,105.43,25.51,24.82,28.57,1694217905,2023/09/09,00:05,0x00000000
74805,Grootbos,2023/09/08,22:10,0.51,28.0,19.44,38.78,0.0,0.0,10.7,531.24,29.75,105.43,25.37,24.83,28.4,1694218205,2023/09/09,00:10,0x00000000
74806,Grootbos,2023/09/08,22:15,0.53,25.52,43.32,97.17,0.0,0.0,11.79,572.35,31.46,105.42,25.24,24.83,28.24,1694218505,2023/09/09,00:15,0x00000000
